tab 	er_locations
plate_block	location_type	er_citation_names	continent_ocean	country	location_begin_lon	er_location_name	location_end_lat	location_begin_lat	location_end_lon
Laurentia	Land Section	This study	North America	Canada	272.34	Simpson Island	48.7363	48.8122	272.30
>>>>>>>>>>
tab 	er_samples
sample_dip	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_lat	er_location_name	sample_type	magic_method_codes	sample_azimuth	sample_lon	sample_class
1	1	SI5b(197.5 to 216.7)	SI5b-214.0	Simpson Island	-64.6	SI5b-214.0-D	143.10	0
1	1	SI5b(197.5 to 216.7)	SI5b-214.0	Simpson Island	-70.8	SI5b-214.0-D	97.20	100
1	1	SI5b(197.5 to 216.7)	SI5b-214.2	Simpson Island	-61.5	SI5b-214.2-D	142.20	0
1	1	SI5b(197.5 to 216.7)	SI5b-214.2	Simpson Island	-68.3	SI5b-214.2-D	102.90	100
1	1	SI6(0.0 to 3.0)	SI6-0.70	Simpson Island	-53.4	SI6-0.70a	129.50	0
1	1	SI6(0.0 to 3.0)	SI6-0.70	Simpson Island	-59.1	SI6-0.70a	98.50	100
1	1	SI6(0.0 to 3.0)	SI6-0.80	Simpson Island	-56.4	SI6-0.80a	147.60	0
1	1	SI6(0.0 to 3.0)	SI6-0.80	Simpson Island	-67.9	SI6-0.80a	112.60	100
1	1	SI6(0.0 to 3.0)	SI6-1.40	Simpson Island	-51.6	SI6-1.40a	144.80	0
1	1	SI6(0.0 to 3.0)	SI6-1.40	Simpson Island	-63	SI6-1.40a	116.30	100
1	1	SI6(0.0 to 3.0)	SI6-2.20	Simpson Island	-52.7	SI6-2.20a	135.60	0
1	1	SI6(0.0 to 3.0)	SI6-2.20	Simpson Island	-60.7	SI6-2.20a	105.20	100
1	1	SI6(0.0 to 3.0)	SI6-2.40	Simpson Island	-60.9	SI6-2.40a	126.00	0
1	1	SI6(0.0 to 3.0)	SI6-2.40	Simpson Island	-63.5	SI6-2.40a	85.10	100
1	1	SI6(12.0 to 28.4)	SI6-13.35	Simpson Island	-60.8	SI6-13.35a	115.20	0
1	1	SI6(12.0 to 28.4)	SI6-13.35	Simpson Island	-59.7	SI6-13.35a	77.40	100
1	1	SI6(12.0 to 28.4)	SI6-13.36	Simpson Island	-63.9	SI6-13.36a	123.00	0
1	1	SI6(12.0 to 28.4)	SI6-13.36	Simpson Island	-64.4	SI6-13.36a	77.90	100
1	1	SI6(12.0 to 28.4)	SI6-13.45	Simpson Island	-66.2	SI6-13.45a	129.80	0
1	1	SI6(12.0 to 28.4)	SI6-13.45	Simpson Island	-68.2	SI6-13.45a	77.70	100
1	1	SI6(12.0 to 28.4)	SI6-13.50	Simpson Island	-62	SI6-13.50a	121.30	0
1	1	SI6(12.0 to 28.4)	SI6-13.50	Simpson Island	-62.7	SI6-13.50a	80.10	100
1	1	SI6(12.0 to 28.4)	SI6-14.20	Simpson Island	-62.5	SI6-14.20a	121.80	0
1	1	SI6(12.0 to 28.4)	SI6-14.20	Simpson Island	-63.2	SI6-14.20a	79.40	100
1	1	SI6(12.0 to 28.4)	SI6-14.40	Simpson Island	-58.4	SI6-14.40a	118.70	0
1	1	SI6(12.0 to 28.4)	SI6-14.40	Simpson Island	-59.1	SI6-14.40a	83.10	100
1	1	SI6(12.0 to 28.4)	SI6-14.45	Simpson Island	-62.7	SI6-14.45a	123.80	0
1	1	SI6(12.0 to 28.4)	SI6-14.45	Simpson Island	-64	SI6-14.45a	80.60	100
1	1	SI6(12.0 to 28.4)	SI6-15.00	Simpson Island	-65.4	SI6-15.00a	113.70	0
1	1	SI6(12.0 to 28.4)	SI6-15.00	Simpson Island	-62.5	SI6-15.00a	69.50	100
1	1	SI6(40.6 to 57.8)	SI6-41.6	Simpson Island	-51.4	SI6-41.6a	42.20	0
1	1	SI6(40.6 to 57.8)	SI6-41.6	Simpson Island	-32.9	SI6-41.6a	33.00	100
1	1	SI6(40.6 to 57.8)	SI6-42.6	Simpson Island	-55.9	SI6-42.6a	126.70	0
1	1	SI6(40.6 to 57.8)	SI6-42.6	Simpson Island	-60	SI6-42.6a	92.90	100
1	1	SI6(40.6 to 57.8)	SI6-43.5	Simpson Island	-66.2	SI6-43.5a	132.60	0
1	1	SI6(40.6 to 57.8)	SI6-43.5	Simpson Island	-69.1	SI6-43.5a	79.60	100
1	1	SI6(40.6 to 57.8)	SI6-43.6	Simpson Island	-57.6	SI6-43.6a	141.60	0
1	1	SI6(40.6 to 57.8)	SI6-43.6	Simpson Island	-66.6	SI6-43.6a	104.10	100
1	1	SI6(40.6 to 57.8)	SI6-43.8	Simpson Island	-56.8	SI6-43.8a	135.10	0
1	1	SI6(40.6 to 57.8)	SI6-43.8	Simpson Island	-63.8	SI6-43.8a	99.20	100
1	1	SI6(40.6 to 57.8)	SI6-46.5	Simpson Island	-81.7	SI6-46.5a	251.90	0
1	1	SI6(40.6 to 57.8)	SI6-46.5	Simpson Island	-71.3	SI6-46.5a	345.20	100
1	1	SI6(40.6 to 57.8)	SI6-46.6	Simpson Island	-56.8	SI6-46.6a	149.00	0
1	1	SI6(40.6 to 57.8)	SI6-46.6	Simpson Island	-68.7	SI6-46.6a	113.60	100
1	1	SI6(40.6 to 57.8)	SI6-50.9	Simpson Island	-59.7	SI6-50.9a	122.40	0
1	1	SI6(40.6 to 57.8)	SI6-50.9	Simpson Island	-61.4	SI6-50.9a	84.30	100
1	1	SI6(76.5 to 94.1)	SI6-78.05	Simpson Island	-67.4	SI6-78.05a	170.30	0
1	1	SI6(76.5 to 94.1)	SI6-78.05	Simpson Island	-82.9	SI6-78.05a	103.00	100
1	1	SI6(76.5 to 94.1)	SI6-78.20	Simpson Island	-62.4	SI6-78.20a	139.10	0
1	1	SI6(76.5 to 94.1)	SI6-78.20	Simpson Island	-69.1	SI6-78.20a	92.80	100
1	1	SI6(76.5 to 94.1)	SI6-78.40	Simpson Island	-61.8	SI6-78.40a	148.10	0
1	1	SI6(76.5 to 94.1)	SI6-78.40	Simpson Island	-72	SI6-78.40a	102.20	100
1	1	SI6(76.5 to 94.1)	SI6-79.80	Simpson Island	-58.2	SI6-79.80a	144.00	0
1	1	SI6(76.5 to 94.1)	SI6-79.80	Simpson Island	-68	SI6-79.80a	105.60	100
1	1	SI6(76.5 to 94.1)	SI6-79.85	Simpson Island	-59.8	SI6-79.85a	143.00	0
1	1	SI6(76.5 to 94.1)	SI6-79.85	Simpson Island	-68.7	SI6-79.85a	101.70	100
1	1	SI6(76.5 to 94.1)	SI6-79.90	Simpson Island	-56.3	SI6-79.90a	171.50	0
1	1	SI6(76.5 to 94.1)	SI6-79.90	Simpson Island	-75.1	SI6-79.90a	148.60	100
1	1	SI6(76.5 to 94.1)	SI6-80.40	Simpson Island	-58.4	SI6-80.40a	135.50	0
1	1	SI6(76.5 to 94.1)	SI6-80.40	Simpson Island	-65	SI6-80.40a	97.00	100
1	1	SI6(94.1 to 104.2)	SI6-95.40	Simpson Island	-66.9	SI6-95.40a	160.40	0
1	1	SI6(94.1 to 104.2)	SI6-95.40	Simpson Island	-79.3	SI6-95.40a	96.20	100
1	1	SI6(94.1 to 104.2)	SI6-95.50	Simpson Island	-65.4	SI6-95.50a	152.30	0
1	1	SI6(94.1 to 104.2)	SI6-95.50	Simpson Island	-75.6	SI6-95.50a	95.90	100
1	1	SI6(94.1 to 104.2)	SI6-95.51	Simpson Island	-60.5	SI6-95.51a	162.10	0
1	1	SI6(94.1 to 104.2)	SI6-95.51	Simpson Island	-76	SI6-95.51a	122.80	100
1	1	SI6(94.1 to 104.2)	SI6-95.60	Simpson Island	-65	SI6-95.60a	158.90	0
1	1	SI6(94.1 to 104.2)	SI6-95.60	Simpson Island	-77.7	SI6-95.60a	103.40	100
1	1	SI6(94.1 to 104.2)	SI6-96.38	Simpson Island	-68.9	SI6-96.38a	170.50	0
1	1	SI6(94.1 to 104.2)	SI6-96.38	Simpson Island	-83.4	SI6-96.38a	91.10	100
1	1	SI6(94.1 to 104.2)	SI6-96.40	Simpson Island	-51.3	SI6-96.40a	93.80	0
1	1	SI6(94.1 to 104.2)	SI6-96.40	Simpson Island	-45.1	SI6-96.40a	71.00	100
1	1	SI6(94.1 to 104.2)	SI6-96.60	Simpson Island	-58.6	SI6-96.60a	217.10	0
1	1	SI6(94.1 to 104.2)	SI6-96.60	Simpson Island	-74.1	SI6-96.60a	252.40	100
1	1	SI6(122.3 to 127.6)	SI6-123.90	Simpson Island	-65.6	SI6-123.90a	164.10	0
1	1	SI6(122.3 to 127.6)	SI6-123.90	Simpson Island	-79.9	SI6-123.90a	106.20	100
1	1	SI6(122.3 to 127.6)	SI6-124.00	Simpson Island	-64.2	SI6-124.00a	165.10	0
1	1	SI6(122.3 to 127.6)	SI6-124.00	Simpson Island	-79.4	SI6-124.00a	114.50	100
1	1	SI6(122.3 to 127.6)	SI6-125.30	Simpson Island	-63.8	SI6-125.30a	150.40	0
1	1	SI6(122.3 to 127.6)	SI6-125.30	Simpson Island	-73.9	SI6-125.30a	99.40	100
1	1	SI6(122.3 to 127.6)	SI6-125.80	Simpson Island	-66.8	SI6-125.80a	178.30	0
1	1	SI6(122.3 to 127.6)	SI6-125.80	Simpson Island	-85.4	SI6-125.80a	122.50	100
1	1	SI6(122.3 to 127.6)	SI6-125.90	Simpson Island	-70.1	SI6-125.90a	167.30	0
1	1	SI6(122.3 to 127.6)	SI6-125.90	Simpson Island	-82.4	SI6-125.90a	81.10	100
1	1	SI6(122.3 to 127.6)	SI6-126.00	Simpson Island	-80.5	SI6-126.00a	140.90	0
1	1	SI6(122.3 to 127.6)	SI6-126.00	Simpson Island	-73.8	SI6-126.00a	35.30	100
1	1	SI6(122.3 to 127.6)	SI6-126.20	Simpson Island	-74.3	SI6-126.20a	126.90	0
1	1	SI6(122.3 to 127.6)	SI6-126.20	Simpson Island	-70.7	SI6-126.20a	55.50	100
1	1	SI6(180.6 to 188.8)	SI6-181.60	Simpson Island	-47.9	SI6-181.60a	87.90	0
1	1	SI6(180.6 to 188.8)	SI6-181.60	Simpson Island	-40.2	SI6-181.60a	68.60	100
1	1	SI6(180.6 to 188.8)	SI6-181.75	Simpson Island	-56.8	SI6-181.75a	105.20	0
1	1	SI6(180.6 to 188.8)	SI6-181.75	Simpson Island	-53.4	SI6-181.75a	74.80	100
1	1	SI6(180.6 to 188.8)	SI6-182.20	Simpson Island	-55.7	SI6-182.20a	111.30	0
1	1	SI6(180.6 to 188.8)	SI6-182.20	Simpson Island	-54.5	SI6-182.20a	80.50	100
1	1	SI6(180.6 to 188.8)	SI6-182.30	Simpson Island	-52.8	SI6-182.30a	107.20	0
1	1	SI6(180.6 to 188.8)	SI6-182.30	Simpson Island	-50.7	SI6-182.30a	80.10	100
1	1	SI6(180.6 to 188.8)	SI6-182.40	Simpson Island	-55.7	SI6-182.40a	109.10	0
1	1	SI6(180.6 to 188.8)	SI6-182.40	Simpson Island	-53.8	SI6-182.40a	78.80	100
1	1	SI6(180.6 to 188.8)	SI6-182.50	Simpson Island	-57.4	SI6-182.50a	115.80	0
1	1	SI6(180.6 to 188.8)	SI6-182.50	Simpson Island	-57.4	SI6-182.50a	82.10	100
1	1	SI6(180.6 to 188.8)	SI6-183.00	Simpson Island	-61.7	SI6-183.00a	107.30	0
1	1	SI6(180.6 to 188.8)	SI6-183.00	Simpson Island	-57.9	SI6-183.00a	70.80	100
1	1	SI6(180.6 to 188.8)	SI6-183.10	Simpson Island	-62.6	SI6-183.10a	104.30	0
1	1	SI6(180.6 to 188.8)	SI6-183.10	Simpson Island	-57.6	SI6-183.10a	67.70	100
1	1	SI6(208.4 to 219.9)	SI6-208.60	Simpson Island	-40.3	SI6-208.60a	122.30	0
1	1	SI6(208.4 to 219.9)	SI6-208.60	Simpson Island	-45.1	SI6-208.60a	103.00	100
1	1	SI6(208.4 to 219.9)	SI6-209.00	Simpson Island	-44.7	SI6-209.00a	126.60	0
1	1	SI6(208.4 to 219.9)	SI6-209.00	Simpson Island	-50.8	SI6-209.00a	104.20	100
1	1	SI6(208.4 to 219.9)	SI6-209.10	Simpson Island	-47.1	SI6-209.10a	117.10	0
1	1	SI6(208.4 to 219.9)	SI6-209.10	Simpson Island	-49.5	SI6-209.10a	93.30	100
1	1	SI6(208.4 to 219.9)	SI6-209.40	Simpson Island	-52.7	SI6-209.40a	131.70	0
1	1	SI6(208.4 to 219.9)	SI6-209.40	Simpson Island	-59.4	SI6-209.40a	101.30	100
1	1	SI6(208.4 to 219.9)	SI6-209.50	Simpson Island	-48.6	SI6-209.50a	129.10	0
1	1	SI6(208.4 to 219.9)	SI6-209.50	Simpson Island	-55	SI6-209.50a	103.10	100
1	1	SI6(208.4 to 219.9)	SI6-209.80	Simpson Island	-27.6	SI6-209.80a	192.40	0
1	1	SI6(208.4 to 219.9)	SI6-209.80	Simpson Island	-48.6	SI6-209.80a	193.60	100
1	1	SI6(245.4 to 252.7)	SI6-247.4	Simpson Island	-83.2	SI6-247.4a	244.20	0
1	1	SI6(245.4 to 252.7)	SI6-247.4	Simpson Island	-72	SI6-247.4a	350.50	100
1	1	SI6(245.4 to 252.7)	SI6-247.7	Simpson Island	-54.6	SI6-247.7a	125.30	0
1	1	SI6(245.4 to 252.7)	SI6-247.7	Simpson Island	-58.5	SI6-247.7a	93.30	100
1	1	SI6(245.4 to 252.7)	SI6-248.1	Simpson Island	-47.9	SI6-248.1a	123.10	0
1	1	SI6(245.4 to 252.7)	SI6-248.1	Simpson Island	-52.3	SI6-248.1a	98.10	100
1	1	SI6(245.4 to 252.7)	SI6-248.8	Simpson Island	-47.8	SI6-248.8a	142.30	0
1	1	SI6(245.4 to 252.7)	SI6-248.8	Simpson Island	-59	SI6-248.8a	117.50	100
1	1	SI6(245.4 to 252.7)	SI6-248.9	Simpson Island	-41	SI6-248.9a	138.10	0
1	1	SI6(245.4 to 252.7)	SI6-248.9	Simpson Island	-51.5	SI6-248.9a	118.70	100
1	1	SI6(245.4 to 252.7)	SI6-249.2	Simpson Island	-50	SI6-249.2a	133.30	0
1	1	SI6(245.4 to 252.7)	SI6-249.2	Simpson Island	-57.7	SI6-249.2a	105.90	100
1	1	SI6(245.4 to 252.7)	SI6-251.0	Simpson Island	-43.5	SI6-251.0a	137.60	0
1	1	SI6(245.4 to 252.7)	SI6-251.0	Simpson Island	-53.6	SI6-251.0a	116.30	100
1	1	SI6(245.4 to 252.7)	SI6-251.2	Simpson Island	-45.1	SI6-251.2a	130.20	0
1	1	SI6(245.4 to 252.7)	SI6-251.2	Simpson Island	-52.4	SI6-251.2a	107.10	100
1	1	SI6(268.4 to 289.5)	SI6-274.2	Simpson Island	-63.7	SI6-274.2a	135.40	0
1	1	SI6(268.4 to 289.5)	SI6-274.2	Simpson Island	-68.6	SI6-274.2a	86.80	100
1	1	SI6(268.4 to 289.5)	SI6-274.3	Simpson Island	-61.8	SI6-274.3a	140.30	0
1	1	SI6(268.4 to 289.5)	SI6-274.3	Simpson Island	-69.2	SI6-274.3a	95.10	100
1	1	SI6(268.4 to 289.5)	SI6-274.9	Simpson Island	-60	SI6-274.9a	132.50	0
1	1	SI6(268.4 to 289.5)	SI6-274.9	Simpson Island	-65.1	SI6-274.9a	91.90	100
1	1	SI6(268.4 to 289.5)	SI6-275.3	Simpson Island	-61.7	SI6-275.3a	145.50	0
1	1	SI6(268.4 to 289.5)	SI6-275.3	Simpson Island	-71	SI6-275.3a	100.00	100
1	1	SI6(268.4 to 289.5)	SI6-276.3	Simpson Island	-57.1	SI6-276.3a	132.00	0
1	1	SI6(268.4 to 289.5)	SI6-276.3	Simpson Island	-62.9	SI6-276.3a	95.80	100
1	1	SI6(268.4 to 289.5)	SI6-277.0	Simpson Island	-57.5	SI6-277.0a	126.10	0
1	1	SI6(268.4 to 289.5)	SI6-277.0	Simpson Island	-61.1	SI6-277.0a	90.30	100
1	1	SI6(268.4 to 289.5)	SI6-277.3	Simpson Island	-63.6	SI6-277.3a	134.30	0
1	1	SI6(268.4 to 289.5)	SI6-277.3	Simpson Island	-68.2	SI6-277.3a	86.30	100
1	1	SI6(268.4 to 289.5)	SI6-277.5	Simpson Island	-57.1	SI6-277.5a	135.40	0
1	1	SI6(268.4 to 289.5)	SI6-277.5	Simpson Island	-64.1	SI6-277.5a	98.90	100
1	1	SI6(289.8 to 301.1)	SI6-291.4	Simpson Island	-50.2	SI6-291.4a	143.20	0
1	1	SI6(289.8 to 301.1)	SI6-291.4	Simpson Island	-61.3	SI6-291.4a	116.10	100
1	1	SI6(289.8 to 301.1)	SI6-291.8	Simpson Island	-54.8	SI6-291.8a	145.80	0
1	1	SI6(289.8 to 301.1)	SI6-291.8	Simpson Island	-65.9	SI6-291.8a	113.20	100
1	1	SI6(289.8 to 301.1)	SI6-293.2	Simpson Island	-51.1	SI6-293.2a	126.30	0
1	1	SI6(289.8 to 301.1)	SI6-293.2	Simpson Island	-56	SI6-293.2a	98.10	100
1	1	SI6(289.8 to 301.1)	SI6-294.0	Simpson Island	-47.7	SI6-294.0a	120.90	0
1	1	SI6(289.8 to 301.1)	SI6-294.0	Simpson Island	-51.3	SI6-294.0a	96.20	100
1	1	SI6(289.8 to 301.1)	SI6-294.4	Simpson Island	-59.7	SI6-294.4a	141.00	0
1	1	SI6(289.8 to 301.1)	SI6-294.4	Simpson Island	-68	SI6-294.4a	100.00	100
1	1	SI6(289.8 to 301.1)	SI6-294.6	Simpson Island	-59.1	SI6-294.6a	139.90	0
1	1	SI6(289.8 to 301.1)	SI6-294.6	Simpson Island	-67.2	SI6-294.6a	100.00	100
1	1	SI6(289.8 to 301.1)	SI6-295.2	Simpson Island	-51.7	SI6-295.2a	121.70	0
1	1	SI6(289.8 to 301.1)	SI6-295.2	Simpson Island	-54.9	SI6-295.2a	93.10	100
1	1	SI6(289.8 to 301.1)	SI6-296.2	Simpson Island	-54.4	SI6-296.2a	134.60	0
1	1	SI6(289.8 to 301.1)	SI6-296.2	Simpson Island	-61.6	SI6-296.2a	102.10	100
1	1	SI7(0.0 to 3.9)	SI7-0.2	Simpson Island	-38	SI7-0.2a	146.30	0
1	1	SI7(0.0 to 3.9)	SI7-0.2	Simpson Island	-49.3	SI7-0.2a	131.50	100
1	1	SI7(0.0 to 3.9)	SI7-0.5	Simpson Island	-34.9	SI7-0.5a	141.10	0
1	1	SI7(0.0 to 3.9)	SI7-0.5	Simpson Island	-44.9	SI7-0.5a	127.40	100
1	1	SI7(0.0 to 3.9)	SI7-1.0	Simpson Island	-36.5	SI7-1.0a	147.80	0
1	1	SI7(0.0 to 3.9)	SI7-1.0	Simpson Island	-48.3	SI7-1.0a	134.00	100
1	1	SI7(0.0 to 3.9)	SI7-1.1	Simpson Island	-39.9	SI7-1.1a	144.00	0
1	1	SI7(0.0 to 3.9)	SI7-1.1	Simpson Island	-50.4	SI7-1.1a	127.90	100
1	1	SI7(0.0 to 3.9)	SI7-1.4	Simpson Island	-35.9	SI7-1.4a	141.10	0
1	1	SI7(0.0 to 3.9)	SI7-1.4	Simpson Island	-45.8	SI7-1.4a	126.90	100
1	1	SI7(0.0 to 3.9)	SI7-2.4	Simpson Island	-43.4	SI7-2.4a	143.90	0
1	1	SI7(0.0 to 3.9)	SI7-2.4	Simpson Island	-53.5	SI7-2.4a	125.40	100
1	1	SI7(0.0 to 3.9)	SI7-2.6	Simpson Island	-39.1	SI7-2.6a	144.70	0
1	1	SI7(0.0 to 3.9)	SI7-2.6	Simpson Island	-49.8	SI7-2.6a	129.10	100
1	1	SI7(0.0 to 3.9)	SI7-2.7	Simpson Island	-35.5	SI7-2.7a	140.40	0
1	1	SI7(0.0 to 3.9)	SI7-2.7	Simpson Island	-45.3	SI7-2.7a	126.30	100
1	1	SI7(3.9 to 5.4)	SI7-3.94	Simpson Island	-44.1	SI7-3.94a	152.20	0
1	1	SI7(3.9 to 5.4)	SI7-3.94	Simpson Island	-56.7	SI7-3.94a	134.40	100
1	1	SI7(3.9 to 5.4)	SI7-3.95	Simpson Island	-49.9	SI7-3.95a	154.80	0
1	1	SI7(3.9 to 5.4)	SI7-3.95	Simpson Island	-62.6	SI7-3.95a	132.90	100
1	1	SI7(3.9 to 5.4)	SI7-3.96	Simpson Island	-47.9	SI7-3.96a	134.10	0
1	1	SI7(3.9 to 5.4)	SI7-3.96	Simpson Island	-54.5	SI7-3.96a	111.50	100
1	1	SI7(3.9 to 5.4)	SI7-3.98	Simpson Island	-48.7	SI7-3.98a	149.30	0
1	1	SI7(3.9 to 5.4)	SI7-3.98	Simpson Island	-60	SI7-3.98a	127.40	100
1	1	SI7(3.9 to 5.4)	SI7-4.20	Simpson Island	-37	SI7-4.20a	148.00	0
1	1	SI7(3.9 to 5.4)	SI7-4.20	Simpson Island	-48.8	SI7-4.20a	134.00	100
1	1	SI7(3.9 to 5.4)	SI7-4.70	Simpson Island	-43.7	SI7-4.70a	158.50	0
1	1	SI7(3.9 to 5.4)	SI7-4.70	Simpson Island	-57.9	SI7-4.70a	142.60	100
1	1	SI7(3.9 to 5.4)	SI7-4.75	Simpson Island	-18.7	SI7-4.75a	148.70	0
1	1	SI7(3.9 to 5.4)	SI7-4.75	Simpson Island	-31.6	SI7-4.75a	142.00	100
1	1	SI7(9.6 to 18.0)	SI7-10.9	Simpson Island	-58.2	SI7-10.9a	142.60	0
1	1	SI7(9.6 to 18.0)	SI7-10.9	Simpson Island	-65.9	SI7-10.9a	108.70	100
1	1	SI7(9.6 to 18.0)	SI7-11.80	Simpson Island	-44.9	SI7-11.80a	137.10	0
1	1	SI7(9.6 to 18.0)	SI7-11.80	Simpson Island	-52.8	SI7-11.80a	116.90	100
1	1	SI7(9.6 to 18.0)	SI7-12.70	Simpson Island	-45.3	SI7-12.70a	139.70	0
1	1	SI7(9.6 to 18.0)	SI7-12.70	Simpson Island	-54	SI7-12.70a	119.50	100
1	1	SI7(9.6 to 18.0)	SI7-13.20	Simpson Island	-37.8	SI7-13.20a	144.60	0
1	1	SI7(9.6 to 18.0)	SI7-13.20	Simpson Island	-48.7	SI7-13.20a	129.70	100
1	1	SI7(9.6 to 18.0)	SI7-13.70	Simpson Island	-33.1	SI7-13.70a	138.60	0
1	1	SI7(9.6 to 18.0)	SI7-13.70	Simpson Island	-42.5	SI7-13.70a	125.60	100
1	1	SI7(9.6 to 18.0)	SI7-15.6	Simpson Island	-51.2	SI7-15.6a	140.60	0
1	1	SI7(9.6 to 18.0)	SI7-15.6	Simpson Island	-59.4	SI7-15.6a	115.40	100
1	1	SI7(9.6 to 18.0)	SI7-16.0	Simpson Island	-55.1	SI7-16.0a	146.60	0
1	1	SI7(9.6 to 18.0)	SI7-16.0	Simpson Island	-64.7	SI7-16.0a	117.30	100
1	1	SI8(0.0 to 3.9)	SI8-1.70	Simpson Island	-57	SI8-1.70a	144.40	0
1	1	SI8(0.0 to 3.9)	SI8-1.70	Simpson Island	-67.1	SI8-1.70a	115.40	100
1	1	SI8(0.0 to 3.9)	SI8-1.80	Simpson Island	-55	SI8-1.80a	158.20	0
1	1	SI8(0.0 to 3.9)	SI8-1.80	Simpson Island	-69.1	SI8-1.80a	136.20	100
1	1	SI8(0.0 to 3.9)	SI8-1.90	Simpson Island	-56.9	SI8-1.90a	158.70	0
1	1	SI8(0.0 to 3.9)	SI8-1.90	Simpson Island	-71	SI8-1.90a	134.30	100
1	1	SI8(0.0 to 3.9)	SI8-2.00	Simpson Island	-58.2	SI8-2.00a	154.30	0
1	1	SI8(0.0 to 3.9)	SI8-2.00	Simpson Island	-71	SI8-2.00a	126.10	100
1	1	SI8(0.0 to 3.9)	SI8-2.30	Simpson Island	-57.4	SI8-2.30a	151.70	0
1	1	SI8(0.0 to 3.9)	SI8-2.30	Simpson Island	-69.6	SI8-2.30a	123.90	100
1	1	SI8(0.0 to 3.9)	SI8-2.70	Simpson Island	-53.2	SI8-2.70a	148.70	0
1	1	SI8(0.0 to 3.9)	SI8-2.70	Simpson Island	-65.1	SI8-2.70a	125.20	100
1	1	SI8(0.0 to 3.9)	SI8-2.75	Simpson Island	-55.1	SI8-2.75a	149.50	0
1	1	SI8(0.0 to 3.9)	SI8-2.75	Simpson Island	-67	SI8-2.75a	124.00	100
1	1	SI8(0.0 to 3.9)	SI8-3.30	Simpson Island	-57.6	SI8-3.30a	153.70	0
1	1	SI8(0.0 to 3.9)	SI8-3.30	Simpson Island	-70.4	SI8-3.30a	126.00	100
1	1	SI8(3.9 to 19.3)	SI8-6.0	Simpson Island	-59.4	SI8-6.0a	154.80	0
1	1	SI8(3.9 to 19.3)	SI8-6.0	Simpson Island	-72.1	SI8-6.0a	124.90	100
1	1	SI8(3.9 to 19.3)	SI8-6.2	Simpson Island	-62.1	SI8-6.2a	171.10	0
1	1	SI8(3.9 to 19.3)	SI8-6.2	Simpson Island	-78.4	SI8-6.2a	147.50	100
1	1	SI8(3.9 to 19.3)	SI8-6.3	Simpson Island	-62	SI8-6.3a	148.10	0
1	1	SI8(3.9 to 19.3)	SI8-6.3	Simpson Island	-72.3	SI8-6.3a	111.10	100
1	1	SI8(3.9 to 19.3)	SI8-6.4	Simpson Island	-63.4	SI8-6.4a	149.50	0
1	1	SI8(3.9 to 19.3)	SI8-6.4	Simpson Island	-73.8	SI8-6.4a	109.60	100
1	1	SI8(3.9 to 19.3)	SI8-6.5	Simpson Island	-53.8	SI8-6.5a	141.80	0
1	1	SI8(3.9 to 19.3)	SI8-6.5	Simpson Island	-63.6	SI8-6.5a	116.20	100
1	1	SI8(3.9 to 19.3)	SI8-7.8	Simpson Island	-62.4	SI8-7.8a	152.90	0
1	1	SI8(3.9 to 19.3)	SI8-7.8	Simpson Island	-74	SI8-7.8a	116.30	100
1	1	SI8(3.9 to 19.3)	SI8-9.0	Simpson Island	-49.1	SI8-9.0a	156.10	0
1	1	SI8(3.9 to 19.3)	SI8-9.0	Simpson Island	-63.1	SI8-9.0a	138.80	100
1	1	SI8(3.9 to 19.3)	SI8-9.2	Simpson Island	-59.4	SI8-9.2a	52.70	0
1	1	SI8(3.9 to 19.3)	SI8-9.2	Simpson Island	-45	SI8-9.2a	38.10	100
1	1	SI8(19.3 to 45.0)	SI8-28.7	Simpson Island	-45.2	SI8-28.7a	130.60	0
1	1	SI8(19.3 to 45.0)	SI8-28.7	Simpson Island	-52.7	SI8-28.7a	111.50	100
1	1	SI8(19.3 to 45.0)	SI8-29.7	Simpson Island	-53.3	SI8-29.7a	136.70	0
1	1	SI8(19.3 to 45.0)	SI8-29.7	Simpson Island	-61.7	SI8-29.7a	111.10	100
1	1	SI8(19.3 to 45.0)	SI8-29.9	Simpson Island	-49.1	SI8-29.9a	114.10	0
1	1	SI8(19.3 to 45.0)	SI8-29.9	Simpson Island	-51.1	SI8-29.9a	92.40	100
1	1	SI8(19.3 to 45.0)	SI8-31.5	Simpson Island	-52.7	SI8-31.5a	123.80	0
1	1	SI8(19.3 to 45.0)	SI8-31.5	Simpson Island	-57.2	SI8-31.5a	98.50	100
1	1	SI8(19.3 to 45.0)	SI8-31.7	Simpson Island	-55.7	SI8-31.7a	129.00	0
1	1	SI8(19.3 to 45.0)	SI8-31.7	Simpson Island	-61.4	SI8-31.7a	100.40	100
1	1	SI8(19.3 to 45.0)	SI8-32.4	Simpson Island	-49.7	SI8-32.4a	135.10	0
1	1	SI8(19.3 to 45.0)	SI8-32.4	Simpson Island	-58	SI8-32.4a	112.70	100
1	1	SI8(19.3 to 45.0)	SI8-32.8	Simpson Island	-55.3	SI8-32.8a	148.50	0
1	1	SI8(19.3 to 45.0)	SI8-32.8	Simpson Island	-66.8	SI8-32.8a	122.60	100
1	1	SI8(19.3 to 45.0)	SI8-35.2	Simpson Island	-48.2	SI8-35.2a	146.70	0
1	1	SI8(19.3 to 45.0)	SI8-35.2	Simpson Island	-60	SI8-35.2a	127.40	100
